date,price,volume
2021-06-06,33582.86,1850311020.63
2021-06-07,33409.38,2890313261.68
2021-06-08,37391.58,3249553573.38
2021-06-09,36680.78,2338112083.52
2021-06-10,37339.98,1596038876.7
2021-06-11,35541.78,1450138289.51
2021-06-12,39017.37,1727291768.5
2021-06-13,40526.63,2740589573.6
2021-06-14,40161.86,1943860792.12
2021-06-15,38345.41,1883613058.48
2021-06-16,38082.3,1599770630.8
2021-06-17,35830.29,2207651943.63
2021-06-18,35515.38,1601193146.33
2021-06-19,35602.26,1964614466.35
2021-06-20,31652.62,3650731161.39
2021-06-21,32537.58,4060734244.07
2021-06-22,33678.64,2037061709.14
2021-06-23,34649.84,1311147481.02
2021-06-24,31593.86,3027434524.39
2021-06-25,32307.35,1826363014.48
2021-06-26,34713.81,2002954688.79
2021-06-27,34487.11,1424168416.33
2021-06-28,35901.41,1578253520.29
2021-06-29,35056.39,1388243727.19
2021-06-30,33543.11,1238732543.23
2021-07-01,33804.54,1102040372.36
2021-07-02,34682.84,595117204.83
2021-07-03,35287.97,563891553.21
2021-07-04,33702.79,1072690410.4
2021-07-05,34237.66,1123145329.6
2021-07-06,33880.79,752074468.65
2021-07-07,32874.01,1573967671.27
2021-07-08,33804.2,853165387.13
2021-07-09,33515.13,651899496.99
2021-07-10,34249.3,533337900.01
2021-07-11,33088.51,1039311244.06
2021-07-12,32737.47,837278173.94
2021-07-13,32820.5,883070516.73
2021-07-14,31867.46,1073939852.55
2021-07-15,31401.76,812765644.4
2021-07-16,31546.64,881285396.92
2021-07-17,31806.3,796652696.45
2021-07-18,30847.55,1179342118.61
2021-07-19,29795.55,1291958152.32
2021-07-20,32139.48,1538668590.41
2021-07-21,32299.47,785311959.3
2021-07-22,33637.92,765209760.41
2021-07-23,34282.56,686017155.75
2021-07-24,35369.93,781929775.48
2021-07-25,37269.52,3840983132.28
2021-07-26,39496.69,2197490232.78
2021-07-27,40030.01,2662886395.8
2021-07-28,40030.52,1257968294.92
2021-07-29,42231.83,1698014609.78
2021-07-30,41474.72,1056705603.97
2021-07-31,39870.76,1385907257.88
2021-08-01,39158.53,1308894644.03
2021-08-02,38189.3,1466921591.54
2021-08-03,39738.56,1318983897.48
2021-08-04,40888.18,2357831521.97
2021-08-05,42852.18,2009167763.65
2021-08-06,44617.96,2199730007.61
2021-08-07,43827.75,1745878741.47
2021-08-08,46292.61,2219734084.88
2021-08-09,45601.03,1609844198.85
2021-08-10,45556.69,1421598811.69
2021-08-11,44425.52,1588850342.27
2021-08-12,47832.93,1595718853.28
2021-08-13,47102.03,1120499538.82
2021-08-14,47015.94,836663894.85
2021-08-15,45927.4,1332377363.69
2021-08-16,44684.43,1700658063.3
2021-08-17,44714.54,1377529230.43
2021-08-18,46761.49,1511027965.43
2021-08-19,49336.45,1742574002.38
2021-08-20,48867.87,1125508731.91
2021-08-21,49289.71,822323898.98
2021-08-22,49521.06,1515250474.77
2021-08-23,47690.54,1399185980.56
2021-08-24,48996.44,1208134772.96
2021-08-25,46852.22,1618461768.41
2021-08-26,49088.1,1331637984.84
2021-08-27,48918.9,626553869.3
2021-08-28,48794.26,924625515.76
2021-08-29,46993.31,1392617744.31
2021-08-30,47159.26,1418199668.83
2021-08-31,48840.01,1520961266.36
2021-09-01,49280.77,1615790894.94
2021-09-02,50019.51,1926045807.12
2021-09-03,49935.29,839888927.54
2021-09-04,51784.16,1084416553.08
2021-09-05,52693.32,1328373298.0
2021-09-06,46856.31,4055873734.71
2021-09-07,46073.45,2105187289.07
2021-09-08,46392.85,1499767099.51
2021-09-09,44853.1,1631276774.64
2021-09-10,45166.12,662298068.85
2021-09-11,46049.72,747181260.09
2021-09-12,44958.56,1909473369.72
2021-09-13,47129.01,1237183544.6
