date,price,volume
2021-08-18,2.441,357696275.04
2021-08-19,2.457,349310514.13
2021-08-20,2.437,224191260.48
2021-08-21,2.713,732097559.76
2021-08-22,2.917,1095576880.06
2021-08-23,2.72,655576181.5
2021-08-24,2.741,214106228.67
2021-08-25,2.533,256919751.45
2021-08-26,2.946,299327221.43
2021-08-27,2.849,142845763.83
2021-08-28,2.854,162004481.29
2021-08-29,2.736,168026523.59
2021-08-30,2.771,177694823.06
2021-08-31,2.87,159140530.54
2021-09-01,2.963,312196311.79
2021-09-02,2.968,154275493.82
2021-09-03,2.832,138315131.43
2021-09-04,2.913,134035807.26
2021-09-05,2.835,128698345.27
2021-09-06,2.511,577055049.41
2021-09-07,2.471,302361153.15
2021-09-08,2.517,249846243.84
2021-09-09,2.383,186936060.11
2021-09-10,2.636,298525957.59
2021-09-11,2.583,257372679.12
2021-09-12,2.402,220474542.99
2021-09-13,2.398,113123722.13
2021-09-14,2.505,140039553.94
2021-09-15,2.419,91430199.85
2021-09-16,2.35,88570087.11
2021-09-17,2.372,75246590.88
2021-09-18,2.282,77760760.1
2021-09-19,2.08,315821157.26
2021-09-20,1.985,213795807.02
2021-09-21,2.258,115175739.43
2021-09-22,2.33,101591318.36
2021-09-23,2.281,168789901.63
2021-09-24,2.302,157052382.86
2021-09-25,2.209,94026724.23
2021-09-26,2.132,72040681.69
2021-09-27,2.039,67922684.7
2021-09-28,2.066,69723092.05
2021-09-29,2.116,67184973.17
2021-09-30,2.255,87657753.61
2021-10-01,2.25,55627206.49
2021-10-02,2.254,56200495.12
2021-10-03,2.192,66364226.69
2021-10-04,2.234,57666236.85
2021-10-05,2.211,113316322.2
2021-10-06,2.279,95081141.68
2021-10-07,2.237,33725682.99
2021-10-08,2.269,23861879.47
2021-10-09,2.193,28912926.21
2021-10-10,2.172,42159764.97
2021-10-11,2.118,65516517.44
2021-10-12,2.188,64948505.8
2021-10-13,2.173,59879101.47
2021-10-14,2.218,99599748.33
